Author,ID,PubDate,elecyear,conflict,Source,Service,letter_ed,online_only,AuthSex,Title,Thesis,AuthRank,Topic,Leg_Act,Crit_Insub,Issue_Area,Endorse_Partisan,Role,Details,Inst_Cred_Gallup,Congress,congress_yr,party.mean.diff.d1.house,party.mean.diff.d1.senate,dem_diff_aff,rep_diff_aff,aff_polar_alt,House_Dem_mean_nom1,House_Dem_sd_nom1,House_Rep_mean_nom1,House_Rep_sd_nom1,Sen_Dem_mean_nom1,Sen_Dem_sd_nom1,Sen_Rep_mean_nom1,Sen_Rep_sd_nom1,House_Dem_mean_nom2,House_Dem_sd_nom2,House_Rep_mean_nom2,House_Rep_sd_nom2,Sen_Dem_mean_nom2,Sen_Dem_sd_nom2,Sen_Rep_mean_nom2,Sen_Rep_sd_nom2
"Sullivan, Gordon",1,2014-01-06,0,0,WaPO,Army,1,,M,Pay Worthy of the Hardships,"The growth in military personnel costs that supposedly must be ""tamed"" is in fact a 10-year catch-up effort enacted by Congress to close a pay gap that had grown to 14 percent. Parity has been achieved, and that growth will level off. Pay and benefits must be competitive because almost three of four recruitment-age Americans cannot qualify for military service, and those left have other career options. If military pay and benefits are the same as those of civilians, there is little incentive to join an organization with the inherent risks of military life. One of the world's richest nations can afford a military compensation and benefits package that matches the dangers and hardships its defense personnel must endure.",10,BdgtWpnsTrps,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Hansen, Blair",1,2014-01-12,0,0,WaPO,Air Force,1,,M,Mr. Gates's Ill-Considered Complaints,"As a former commander who served under him, Mr. Gates's actions disappoint me. What he said needed saying; his honor should have dictated his timely resignation after the issues he recalled in his book. That he stayed in his position through these events and now feels obliged to share them is shameful and sets a poor example for the troops he used to lead.",8,Support,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
UNK,1,2014-02-01,0,0,WaPO,Air Force,1,,UNK,Part of a General's Tale Was Left Out,"How puzzling, then, that later in the same edition an interview with William ""Kip"" Ward [""New at the top,"" Capital Business] made no mention of the fact that the retired Army general had been demoted in disgrace. According to the Pentagon's inspector general, Ward bilked U.S. taxpayers out of thousands of dollars through self-aggrandizing and selfish misconduct and breach of the public trust. He lost one star as punishment and was forced to repay some of the money he wasted.",6,ServiceCulture,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Petraeus, David",1,2014-04-09,0,0,WSJ,Army,,,M,Democracy Dividends from the Afghanistan Investment,"With an enthusiastic election turnout on Saturday, the Afghan people took a major step toward electing a new president -- a crucial step for a young democracy seeking to demonstrate that it can peacefully pass power from one leader to another. This will be a first for Afghanistan, a country where most transitions have been violent. But we need to be patient and realistic as we watch and support this process as it plays out over the spring and summer.",10,ForeignPolicy,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Petraeus, David and Serchuk, Vance",1,2014-04-10,0,0,WaPO,Army,,,M,The Day After an Iran Deal,"Advocates of the effort to reach a negotiated settlement with Iran over its illicit nuclear activities have emphasized the benefits an agreement could bring by peacefully and verifiably barring Tehran from developing nuclear weapons. Skeptics, meanwhile, have warned of the risks of a ""bad deal,"" under which Iran's capabilities are not sufficiently rolled back.",10,ForeignPolicy,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Gentile, Gian",1,2014-04-18,0,0,WaPO,Army,,,M,We Need a Fighting Army,"Will the U.S. Army be reduced in size in the coming years? Budget reductions and a changing strategic environment demand a smaller, reorganized army. However, converting it into a force suited only for homeland defense or humanitarian missions abroad, without the ability to fight sophisticated foes as part of a joint force, would result in an unprepared Army likely to experience high casualties when called on to fight a war.",6,BdgtWpnsTrps,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Davis, M. Thomas",1,2014-05-23,0,0,WaPO,Army,,,M,The Right Soldier for the VA,"Ric Shinseki is ""mad as hell."" Trust me. His anger doesn't show; he doesn't make for riveting television. But there is no one better prepared, by both professional and personal experience, to attack the problems of running such a complex organization. Lee Iacocca once ran commercials saying, ""If you can find a better car - buy it!"" The nation cannot find a better man to tackle the challenges of the VA than Ric Shinseki.",6,Support,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"McRaven, William",1,2014-05-24,0,0,WSJ,Navy,,,M,Life Lessons from Navy SEAL Training,"But start each day with a task completed. Find someone to help you through life. Respect everyone. Know that life is not fair and that you will fail often, but if you take some risks, step up when the times are toughest, face down the bullies, lift up the downtrodden and never, ever give up -- if you do these things, then the next generation and the generations that follow will live in a world far better than the one we have today. And what started here will indeed have changed the world, for the better.",10,Support,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Honore, Russell",1,2014-05-29,0,0,NYT,Army,,1,M,Safeguarding Louisiana's Coastline,"The oil and gas industries and pipeline companies aren’t responsible for all of Louisiana’s coastal loss. Nobody claims that they are. It’s important, though, that the industry be held to account for the damage it has done. Louisiana’s coastline is a vital part of the nation’s defense against natural disasters. It’s time we started treating it so.",9,DomesticPolicy,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Slear, Thomas",1,2014-06-08,0,0,WaPO,Army,,,M,My Military Benefits Are Too Generous,"Forfeiting 1 percent of military retirement pay would not shortchange those wounded and disabled in combat, the ones most deserving of benefits. Disabled retirees were promptly exempted from the cut, and there was never a proposal for reducing disability care or benefits. But veteran interest groups refuse to abide by that distinction.",5,BdgtWpnsTrps,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Keane, Jack",1,2014-06-16,0,0,WSJ,Army,,,M,A Plan to Save Iraq from ISIS and Iran,"Are these prescriptions a guarantee of victory? No. Are Iraqis and Syrians and all their neighbors worthy of another American investment? That's not the right question. This is not just about them. This is about the security of the U.S., our allies and our vital interests. If we do nothing -- if our imagination fails us once again -- it is the American people who again will pay a terrible price. Weighed against the limited requirements to help Iraqis and Syrians fight for themselves, that is well worth the effort.",10,Warfighting,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Davis, Morris",1,2014-06-20,0,0,NYT,Air Force,,1,M,No to Guantanamo for Khattala,"When it comes to Mr. Abu Khattala and Guantanamo, the question is not could we, but should we? And the answer is no. ",6,Warfighting,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Abizaid, John and Brooks, Rosa",1,2014-06-27,0,0,WaPO,Army,,,M,We Need a Rulebook for Drones,"Current U.S. drone policies open the door to a dangerous and unstable future. Yes, states must be able to respond effectively to nontraditional threats from nontraditional actors, but whenever lethal force is used, it must also be consistent with the rule of law and fundamental human rights. In the end, U.S. security rests not only on a strong military but also its ability to offer credible leadership, consistent with our longstanding values.",10,Warfighting,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Barno, David ",1,2014-07-13,0,0,WaPO,Army,,,M,The Army's Next Enemy? Peace.,"After Vietnam, then-Col. Wayne Downing, who later commanded all U.S. Special Operations forces, challenged his Rangers to avoid becoming ""milicrats"" - bureaucrats in khaki focused on process and rules at the expense of bold thinking and battlefield results. Fortunately, senior Army leaders of that era underwrote a decentralized culture. They gave cover to their young officers to make tough choices and backed them up.",9,ServiceCulture,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Hayden, Michael and Bayh, Evan",0,2014-07-17,0,0,WSJ,Air Force,,,M,A Doubly Dangerous Iran,"What is missed is that Tehran and Washington have incompatible strategic objectives. The U.S. needs a stable and inclusive Iraq, while Iran's ambitions lie in preserving a Shiite-dominated state that relies on Tehran for its survival. If we are not careful, the clerical regime will seek to leverage the chaos in Mesopotamia to extract nuclear concessions from us before the Sunday deadline for a deal as talks continue in Vienna this week. We need to be careful not to create indebtedness, even perceived indebtedness.",10,ForeignPolicy,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Taguba, Antonio",1,2014-08-08,0,0,NYT,Army,,,M,Stop the CIA Spin on Torture,"Ultimately, as we learned with Abu Ghraib, the best way of guarding against torture is an American public well informed about the moral and strategic costs of such abuse. In the absence of an open accounting, polls show that support for torture among Americans has increased over recent years as proponents sow doubt about whether abusive interrogation is, in fact, illegitimate. So I am very concerned by the pre-emptive efforts of the C.I.A. to derail what we know to be strong criticism of the agency's conduct during the ""war on terror.""",8,Warfighting,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Jones, James",1,2014-08-14,0,0,WSJ,Marine Corps,,,M,How to Save Iraq and Honor American Sacrifice,The crisis in Iraq is several orders of magnitude worse than those we faced in 1991 or at any time since the 2003 invasion. The U.S. -- and our allies in Europe and the Middle East -- must help Prime Minister-designate Abadi save Iraq. The consequences of failure are too great to opt out.,10,ForeignPolicy,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
"Keane, Jack and Pletka, Danielle",1,2014-08-24,0,0,WSJ,Army,,,Mixed,An American-Led Coalition Can Defeat ISIS,"President Obama has so far ordered some 1,100 troops into Iraq and conducted close to 100 airstrikes. While it is important that the president has recognized the growing threat to U.S. security, these limited tactical measures will neither permanently reverse ISIS gains nor address the maelstrom in the Middle East. A combined political, economic and military strategy is needed, and one element without the others will likely doom the effort.",10,Warfighting,,,,,,,74,113,2013,0.867574265,0.797596873,37.4826371,47.2072444,84.4099,-0.3841716,0.11483286,0.4832792,0.14880169,-0.3271404,0.12733315,0.4714565,0.17434394,-0.070965686,0.2500984,0.0432,0.2731792,-0.076842105,0.2907156,-0.042608696,0.3237267
